Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product,Category,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Order_Status
ORD-10041,2024-04-10,CUST-0028,Swati Agarwal,Female,35,New Delhi,Delhi,Logitech MX Master 3S Mouse,Electronics,1,8995.0,0.0,8995.0,-539.7,UPI,Returned
ORD-10711,2024-04-10,CUST-0089,Isha Patil,Female,50,Gurugram,Haryana,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,3,649.0,10.0,1752.3,686.9,Cash on Delivery,Delivered
ORD-10302,2024-04-11,CUST-0057,Dev Bhattacharya,Male,26,Kolkata,West Bengal,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,25.0,1792.5,507.88,UPI,Delivered
ORD-10523,2024-04-12,CUST-0020,Meera Nambiar,Female,39,Thiruvananthapuram,Kerala,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,1,350.0,20.0,280.0,97.07,UPI,Delivered
ORD-10496,2024-04-14,CUST-0075,Tara Narang,Female,47,New Delhi,Delhi,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,3,1799.0,25.0,4047.75,1416.71,UPI,Delivered
ORD-10603,2024-04-14,CUST-0026,Ishita Roy,Female,30,Kolkata,West Bengal,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,0.0,2850.0,1368.0,Credit Card,Delivered
ORD-10560,2024-04-16,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,5.0,30305.0,0.0,UPI,Cancelled
ORD-10843,2024-04-16,CUST-0016,Sunita Deshmukh,Female,42,Nagpur,Maharashtra,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,3,1799.0,20.0,4317.6,1571.61,Credit Card,Delivered
ORD-10045,2024-04-17,CUST-0004,Ananya Iyer,Female,29,Chennai,Tamil Nadu,Dell XPS 13 Core i7 Laptop,Electronics,1,109990.0,10.0,98991.0,0.0,UPI,Cancelled
ORD-10399,2024-04-20,CUST-0119,Vidya Subramanian,Female,29,Ahmedabad,Gujarat,Samsung Galaxy S24 5G,Electronics,1,69999.0,25.0,52499.25,7874.89,UPI,Delivered
ORD-10011,2024-04-21,CUST-0039,Akash Bansal,Male,27,Gurugram,Haryana,Parker Frontier Matte Black Fountain Pen,Books & Stationery,2,650.0,0.0,1300.0,598.0,Net Banking,Delivered
ORD-10632,2024-04-21,CUST-0085,Aryan Mittal,Male,24,Kolkata,West Bengal,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,1,999.0,25.0,749.25,0.0,Credit Card,Cancelled
ORD-10760,2024-04-22,CUST-0101,Mayank Dutta,Male,23,Nagpur,Maharashtra,Mi 360 Home Security Camera 2K,Electronics,1,2999.0,25.0,2249.25,562.31,UPI,Delivered
ORD-10522,2024-04-23,CUST-0146,Alok Desai,Male,27,Noida,Uttar Pradesh,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,0.0,2390.0,-143.4,Debit Card,Returned
ORD-10027,2024-04-25,CUST-0122,Alok Rastogi,Male,35,New Delhi,Delhi,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,0.0,2850.0,1368.0,Cash on Delivery,Delivered
ORD-10218,2024-04-25,CUST-0032,Bhavna Shah,Female,37,Mumbai,Maharashtra,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,10.0,28710.0,5627.16,Cash on Delivery,Delivered
ORD-10655,2024-04-25,CUST-0026,Ishita Roy,Female,30,Kolkata,West Bengal,The Body Shop British Rose Shower Gel,Beauty & Personal Care,3,795.0,15.0,2027.25,802.79,Credit Card,Delivered
ORD-10294,2024-04-27,CUST-0074,Harshit Chopra,Male,27,Ludhiana,Punjab,Apple iPhone 15 (128GB),Electronics,1,74999.0,15.0,63749.15,9179.88,UPI,Delivered
ORD-10201,2024-04-28,CUST-0003,Rahul Verma,Male,24,Bengaluru,Karnataka,Sony WH-1000XM5 ANC Headphones,Electronics,1,26990.0,25.0,20242.5,3711.13,Credit Card,Delivered
ORD-10304,2024-04-28,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,3,950.0,0.0,2850.0,0.0,Cash on Delivery,Cancelled
ORD-10328,2024-04-28,CUST-0029,Harish Hegde,Male,40,Mysuru,Karnataka,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,2,2390.0,0.0,4780.0,-286.8,UPI,Returned
ORD-10169,2024-04-30,CUST-0077,Ojas Aggarwal,Male,39,Chandigarh,Punjab,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,15.0,12324.15,2440.18,Net Banking,Delivered
ORD-10393,2024-04-30,CUST-0009,Aditya Joshi,Male,33,Pune,Maharashtra,The Psychology of Money by Morgan Housel,Books & Stationery,1,399.0,20.0,319.2,105.12,UPI,Delivered
ORD-10171,2024-05-01,CUST-0045,Mohit Suri,Male,25,Noida,Uttar Pradesh,Logitech MX Master 3S Mouse,Electronics,1,8995.0,0.0,8995.0,-539.7,Credit Card,Returned
ORD-10798,2024-05-01,CUST-0014,Kavita Mehra,Female,34,Chandigarh,Punjab,The Psychology of Money by Morgan Housel,Books & Stationery,4,399.0,25.0,1197.0,0.0,UPI,Cancelled
ORD-10353,2024-05-02,CUST-0116,Rhea Bhatia,Female,41,Gurugram,Haryana,Philips Digital Air Fryer HD9252,Home & Kitchen,1,8499.0,25.0,6374.25,1327.97,Credit Card,Delivered
ORD-10567,2024-05-02,CUST-0003,Rahul Verma,Male,24,Bengaluru,Karnataka,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,1,3499.0,5.0,3324.05,899.71,Credit Card,Delivered
ORD-10604,2024-05-02,CUST-0022,Shweta Mishra,Female,31,Kanpur,Uttar Pradesh,Forest Essentials Soundarya Face Cream,Beauty & Personal Care,1,2850.0,15.0,2422.5,1046.52,UPI,Delivered
ORD-10004,2024-05-03,CUST-0134,Shruti Bhattacharya,Female,40,Surat,Gujarat,Logitech MX Master 3S Mouse,Electronics,1,8995.0,10.0,8095.5,2115.62,Net Banking,Pending
ORD-10480,2024-05-03,CUST-0009,Aditya Joshi,Male,33,Pune,Maharashtra,Allen Solly Men's Cotton Polo,Fashion,1,1199.0,15.0,1019.15,0.0,UPI,Cancelled
ORD-10286,2024-05-04,CUST-0102,Anushka Rastogi,Female,53,New Delhi,Delhi,Apple iPad Air M2,Electronics,1,54900.0,10.0,49410.0,7839.72,Debit Card,Delivered
ORD-10215,2024-05-05,CUST-0039,Akash Bansal,Male,27,Gurugram,Haryana,Allen Solly Men's Cotton Polo,Fashion,3,1199.0,5.0,3417.15,-205.03,UPI,Returned
ORD-10216,2024-05-05,CUST-0101,Mayank Dutta,Male,23,Nagpur,Maharashtra,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,0.0,11495.0,4253.15,UPI,Delivered
ORD-10617,2024-05-08,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,25.0,8621.25,2658.22,UPI,Delivered
ORD-10046,2024-05-09,CUST-0052,Mayank Singhania,Male,54,Mysuru,Karnataka,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,2,649.0,0.0,1298.0,545.16,Cash on Delivery,Delivered
ORD-10158,2024-05-09,CUST-0010,Neha Gupta,Female,26,New Delhi,Delhi,Allen Solly Men's Cotton Polo,Fashion,3,1199.0,10.0,3237.3,1329.45,UPI,Delivered
ORD-10484,2024-05-09,CUST-0061,Tara Desai,Female,34,Mysuru,Karnataka,Zara Classic Linen Casual Shirt,Fashion,1,2990.0,10.0,2691.0,1004.64,UPI,Delivered
ORD-10266,2024-05-11,CUST-0001,Aarav Sharma,Male,28,Mumbai,Maharashtra,Nike Air Max 270 Sneakers,Fashion,2,8995.0,15.0,15291.5,4403.95,Credit Card,Delivered
ORD-10543,2024-05-11,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,2,1799.0,15.0,3058.3,1156.04,UPI,Delivered
ORD-10116,2024-05-12,CUST-0025,Siddharth Jain,Male,33,Jaipur,Rajasthan,Nike Air Max 270 Sneakers,Fashion,3,8995.0,0.0,26985.0,8635.2,Cash on Delivery,Delivered
ORD-10468,2024-05-13,CUST-0012,Divya Rao,Female,25,Bengaluru,Karnataka,The Body Shop British Rose Shower Gel,Beauty & Personal Care,1,795.0,0.0,795.0,349.8,UPI,Delivered
ORD-10562,2024-05-14,CUST-0037,Vivek Chawla,Male,39,New Delhi,Delhi,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,3,350.0,0.0,1050.0,420.0,UPI,Delivered
ORD-10265,2024-05-16,CUST-0107,Kiara Aggarwal,Female,39,Kanpur,Uttar Pradesh,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,25.0,23925.0,4186.88,UPI,Delivered
ORD-10146,2024-05-17,CUST-0070,Komal Grewal,Female,45,Kolkata,West Bengal,Levi's 511 Slim Fit Denim,Fashion,1,2899.0,0.0,2899.0,1101.62,Cash on Delivery,Delivered
ORD-10503,2024-05-17,CUST-0121,Harshit Singhania,Male,42,Gurugram,Haryana,Allen Solly Men's Cotton Polo,Fashion,3,1199.0,5.0,3417.15,1453.43,Debit Card,Delivered
ORD-10612,2024-05-19,CUST-0057,Dev Bhattacharya,Male,26,Kolkata,West Bengal,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,5.0,7115.5,-426.93,UPI,Returned
ORD-10770,2024-05-19,CUST-0059,Tara Subramanian,Female,38,Ludhiana,Punjab,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,1,649.0,10.0,584.1,228.97,UPI,Delivered
ORD-10149,2024-05-20,CUST-0041,Tarun Sethi,Male,43,Chandigarh,Punjab,Logitech MX Master 3S Mouse,Electronics,1,8995.0,5.0,8545.25,2312.91,Net Banking,Delivered
ORD-10532,2024-05-20,CUST-0001,Aarav Sharma,Male,28,Mumbai,Maharashtra,Zara Classic Linen Casual Shirt,Fashion,1,2990.0,25.0,2242.5,747.5,Net Banking,Pending
ORD-10409,2024-05-22,CUST-0016,Sunita Deshmukh,Female,42,Nagpur,Maharashtra,Levi's 511 Slim Fit Denim,Fashion,2,2899.0,5.0,5508.1,2023.31,Net Banking,Delivered
ORD-10836,2024-05-22,CUST-0085,Aryan Mittal,Male,24,Kolkata,West Bengal,Nivia Storm Football Size 5,Sports & Fitness,1,699.0,10.0,629.1,234.86,Cash on Delivery,Delivered
ORD-10781,2024-05-23,CUST-0047,Sanjay Rathore,Male,47,Jaipur,Rajasthan,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,5.0,2270.5,746.24,Credit Card,Delivered
ORD-10163,2024-05-24,CUST-0045,Mohit Suri,Male,25,Noida,Uttar Pradesh,Samsung Galaxy S24 5G,Electronics,1,69999.0,10.0,62999.1,10583.85,Net Banking,Delivered
ORD-10547,2024-05-24,CUST-0022,Shweta Mishra,Female,31,Kanpur,Uttar Pradesh,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,2,999.0,5.0,1898.1,770.63,UPI,Delivered
ORD-10411,2024-05-25,CUST-0031,Varun Menon,Male,32,Kochi,Kerala,Philips All-in-One Trimmer MG7715,Beauty & Personal Care,1,3295.0,10.0,2965.5,885.7,UPI,Delivered
ORD-10129,2024-05-26,CUST-0033,Sameer Khan,Male,30,Hyderabad,Telangana,Nivia Storm Football Size 5,Sports & Fitness,1,699.0,15.0,594.15,213.89,Debit Card,Delivered
ORD-10820,2024-05-26,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,Kent Grand Plus RO Water Purifier,Home & Kitchen,1,15499.0,10.0,13949.1,3124.6,Cash on Delivery,Delivered
ORD-10155,2024-05-29,CUST-0031,Varun Menon,Male,32,Kochi,Kerala,The Psychology of Money by Morgan Housel,Books & Stationery,2,399.0,15.0,678.3,231.98,Credit Card,Delivered
ORD-10306,2024-05-29,CUST-0033,Sameer Khan,Male,30,Hyderabad,Telangana,Atomic Habits by James Clear,Books & Stationery,1,499.0,25.0,374.25,112.27,UPI,Delivered
ORD-10589,2024-05-29,CUST-0034,Preeti Dubey,Female,26,Lucknow,Uttar Pradesh,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,1,14499.0,5.0,13774.05,2929.28,UPI,Delivered
ORD-10081,2024-05-30,CUST-0054,Mayank Aggarwal,Male,54,Ahmedabad,Gujarat,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,25.0,5617.5,0.0,Credit Card,Cancelled
ORD-10208,2024-05-30,CUST-0034,Preeti Dubey,Female,26,Lucknow,Uttar Pradesh,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,20.0,25520.0,4644.64,Credit Card,Delivered
ORD-10476,2024-05-31,CUST-0017,Arjun Kapoor,Male,31,Mumbai,Maharashtra,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,3,1799.0,15.0,4587.45,1734.06,Credit Card,Delivered
ORD-10555,2024-05-31,CUST-0013,Amitabh Sen,Male,45,Kolkata,West Bengal,Kent Grand Plus RO Water Purifier,Home & Kitchen,1,15499.0,15.0,13174.15,2845.62,UPI,Delivered
ORD-10708,2024-05-31,CUST-0016,Sunita Deshmukh,Female,42,Nagpur,Maharashtra,OnePlus Nord CE 3 Lite 5G,Electronics,1,18499.0,10.0,16649.1,3107.83,Debit Card,Pending
ORD-10197,2024-06-01,CUST-0018,Ritu Choudhury,Female,28,Surat,Gujarat,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,0.0,7490.0,3145.8,Credit Card,Delivered
ORD-10420,2024-06-04,CUST-0147,Shruti Subramanian,Female,55,Thiruvananthapuram,Kerala,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,20.0,9196.0,2948.85,UPI,Pending
ORD-10398,2024-06-07,CUST-0003,Rahul Verma,Male,24,Bengaluru,Karnataka,Samsung Galaxy S24 5G,Electronics,1,69999.0,5.0,66499.05,11570.83,Credit Card,Delivered
ORD-10600,2024-06-07,CUST-0050,Geeta Madhavan,Female,41,Chennai,Tamil Nadu,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,1,999.0,10.0,899.1,352.45,UPI,Delivered
ORD-10463,2024-06-10,CUST-0107,Kiara Aggarwal,Female,39,Kanpur,Uttar Pradesh,Puma Classic Tracksuit,Fashion,1,3799.0,15.0,3229.15,-193.75,Credit Card,Returned
ORD-10364,2024-06-11,CUST-0093,Aryan Mittal,Male,54,Noida,Uttar Pradesh,Levi's 511 Slim Fit Denim,Fashion,1,2899.0,15.0,2464.15,842.74,Debit Card,Delivered
ORD-10714,2024-06-11,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Parker Frontier Matte Black Fountain Pen,Books & Stationery,3,650.0,0.0,1950.0,897.0,Credit Card,Delivered
ORD-10153,2024-06-14,CUST-0004,Ananya Iyer,Female,29,Chennai,Tamil Nadu,Zara Classic Linen Casual Shirt,Fashion,1,2990.0,5.0,2840.5,0.0,UPI,Cancelled
ORD-10492,2024-06-14,CUST-0007,Vikram Singh,Male,41,Jaipur,Rajasthan,Samsung Galaxy S24 5G,Electronics,1,69999.0,0.0,69999.0,12599.82,Debit Card,Delivered
ORD-10138,2024-06-15,CUST-0049,Ashish Pandey,Male,29,Lucknow,Uttar Pradesh,Philips Digital Air Fryer HD9252,Home & Kitchen,2,8499.0,0.0,16998.0,4249.5,Net Banking,Delivered
ORD-10176,2024-06-15,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,Ray-Ban Aviator Polarized Sunglasses,Fashion,1,7490.0,20.0,5992.0,2181.09,UPI,Delivered
ORD-10285,2024-06-15,CUST-0008,Pooja Nair,Female,30,Kochi,Kerala,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,1,1799.0,20.0,1439.2,523.87,UPI,Delivered
ORD-10407,2024-06-15,CUST-0129,Dev Grewal,Male,47,Kolkata,West Bengal,Nivia Storm Football Size 5,Sports & Fitness,1,699.0,20.0,559.2,193.86,Credit Card,Delivered
ORD-10394,2024-06-16,CUST-0068,Harshit Kaur,Male,45,Ludhiana,Punjab,SleepyCat Memory Foam Ortho Mattress,Home & Kitchen,1,13999.0,0.0,13999.0,4199.7,Cash on Delivery,Delivered
ORD-10723,2024-06-16,CUST-0008,Pooja Nair,Female,30,Kochi,Kerala,Parker Frontier Matte Black Fountain Pen,Books & Stationery,1,650.0,5.0,617.5,274.58,Debit Card,Delivered
ORD-10300,2024-06-19,CUST-0048,Namrata Joshi,Female,34,Pune,Maharashtra,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,0.0,2390.0,812.6,Cash on Delivery,Delivered
ORD-10426,2024-06-19,CUST-0001,Aarav Sharma,Male,28,Mumbai,Maharashtra,Apple iPhone 15 (128GB),Electronics,1,74999.0,10.0,67499.1,10079.87,Credit Card,Delivered
ORD-10102,2024-06-20,CUST-0013,Amitabh Sen,Male,45,Kolkata,West Bengal,OnePlus Nord CE 3 Lite 5G,Electronics,2,18499.0,20.0,29598.4,5130.39,UPI,Delivered
ORD-10569,2024-06-20,CUST-0073,Chetan Bhattacharya,Male,58,Kanpur,Uttar Pradesh,Nike Air Max 270 Sneakers,Fashion,1,8995.0,25.0,6746.25,1799.0,Debit Card,Delivered
ORD-10131,2024-06-22,CUST-0094,Kiara Narang,Female,49,Chennai,Tamil Nadu,Nivia Storm Football Size 5,Sports & Fitness,2,699.0,15.0,1188.3,427.79,UPI,Delivered
ORD-10653,2024-06-23,CUST-0024,Tanvi Kulkarni,Female,23,Pune,Maharashtra,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,2,950.0,15.0,1615.0,0.0,UPI,Cancelled
ORD-10230,2024-06-24,CUST-0098,Rhea Bhattacharya,Female,36,Gurugram,Haryana,Apple iPad Air M2,Electronics,1,54900.0,0.0,54900.0,0.0,Debit Card,Cancelled
ORD-10610,2024-06-25,CUST-0066,Aryan Desai,Male,22,Gurugram,Haryana,Boat Rockerz 450 Bluetooth Headset,Electronics,2,1499.0,15.0,2548.3,0.0,Net Banking,Cancelled
ORD-10477,2024-06-28,CUST-0028,Swati Agarwal,Female,35,New Delhi,Delhi,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,1,3499.0,20.0,2799.2,679.27,Credit Card,Delivered
ORD-10177,2024-06-29,CUST-0144,Yash Aggarwal,Male,20,Gurugram,Haryana,SleepyCat Memory Foam Ortho Mattress,Home & Kitchen,1,13999.0,25.0,10499.25,0.0,Debit Card,Cancelled
ORD-10329,2024-06-30,CUST-0043,Rohit Khandelwal,Male,32,Indore,Madhya Pradesh,Atomic Habits by James Clear,Books & Stationery,2,499.0,0.0,998.0,359.28,Net Banking,Delivered
ORD-10386,2024-06-30,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Fossil Minimalist Chronograph Watch,Fashion,1,11495.0,0.0,11495.0,0.0,Debit Card,Cancelled
ORD-10448,2024-06-30,CUST-0006,Sneha Reddy,Female,27,Hyderabad,Telangana,Nike Air Max 270 Sneakers,Fashion,2,8995.0,25.0,13492.5,3598.0,Credit Card,Pending
ORD-10296,2024-07-03,CUST-0021,Gaurav Saxena,Male,27,Bhopal,Madhya Pradesh,Nivia Storm Football Size 5,Sports & Fitness,1,699.0,0.0,699.0,279.6,Credit Card,Delivered
ORD-10297,2024-07-03,CUST-0005,Rohan Mukherjee,Male,35,Kolkata,West Bengal,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,2,950.0,25.0,1425.0,391.88,Debit Card,Pending
ORD-10268,2024-07-04,CUST-0008,Pooja Nair,Female,30,Kochi,Kerala,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,15.0,27115.0,5124.73,Debit Card,Delivered
ORD-10495,2024-07-04,CUST-0042,Pallavi Shenoy,Female,29,Bengaluru,Karnataka,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,2,2390.0,10.0,4302.0,1365.17,Debit Card,Delivered
ORD-10049,2024-07-05,CUST-0143,Mayank Chopra,Male,44,Varanasi,Uttar Pradesh,Philips All-in-One Trimmer MG7715,Beauty & Personal Care,1,3295.0,25.0,2471.25,659.0,Credit Card,Delivered
ORD-10846,2024-07-05,CUST-0021,Gaurav Saxena,Male,27,Bhopal,Madhya Pradesh,Levi's 511 Slim Fit Denim,Fashion,1,2899.0,10.0,2609.1,925.36,Credit Card,Delivered
ORD-10009,2024-07-06,CUST-0073,Chetan Bhattacharya,Male,58,Kanpur,Uttar Pradesh,Logitech MX Master 3S Mouse,Electronics,1,8995.0,0.0,8995.0,2518.6,Credit Card,Pending
ORD-10117,2024-07-06,CUST-0025,Siddharth Jain,Male,33,Jaipur,Rajasthan,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,1,350.0,5.0,332.5,0.0,Credit Card,Cancelled
ORD-10696,2024-07-06,CUST-0081,Radhika Singhania,Female,54,Gurugram,Haryana,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,2,999.0,20.0,1598.4,581.82,UPI,Delivered
ORD-10716,2024-07-06,CUST-0116,Rhea Bhatia,Female,41,Gurugram,Haryana,Boat Rockerz 450 Bluetooth Headset,Electronics,2,1499.0,25.0,2248.5,655.81,Net Banking,Delivered
ORD-10346,2024-07-07,CUST-0018,Ritu Choudhury,Female,28,Surat,Gujarat,Kent Grand Plus RO Water Purifier,Home & Kitchen,1,15499.0,0.0,15499.0,3719.76,UPI,Delivered
ORD-10055,2024-07-08,CUST-0148,Vidya Desai,Female,52,Surat,Gujarat,Samsung Galaxy S24 5G,Electronics,1,69999.0,0.0,69999.0,12599.82,Cash on Delivery,Delivered
ORD-10502,2024-07-08,CUST-0074,Harshit Chopra,Male,27,Ludhiana,Punjab,Boat Rockerz 450 Bluetooth Headset,Electronics,1,1499.0,5.0,1424.05,481.8,Net Banking,Delivered
ORD-10545,2024-07-08,CUST-0009,Aditya Joshi,Male,33,Pune,Maharashtra,Milton Thermosteel Flip Flask 1000ml,Home & Kitchen,1,950.0,20.0,760.0,217.36,Debit Card,Delivered
ORD-10222,2024-07-09,CUST-0084,Payal Aggarwal,Female,43,Varanasi,Uttar Pradesh,Atomic Habits by James Clear,Books & Stationery,2,499.0,25.0,748.5,224.55,Net Banking,Pending
ORD-10188,2024-07-10,CUST-0067,Nandini Singhania,Female,33,Thiruvananthapuram,Kerala,Fitbit Charge 6 Advanced Fitness Tracker,Sports & Fitness,2,14499.0,0.0,28998.0,6379.56,Credit Card,Pending
ORD-10005,2024-07-13,CUST-0024,Tanvi Kulkarni,Female,23,Pune,Maharashtra,Boldfit Anti-Tear NBR Yoga Mat,Sports & Fitness,2,999.0,5.0,1898.1,770.63,UPI,Delivered
ORD-10730,2024-07-13,CUST-0001,Aarav Sharma,Male,28,Mumbai,Maharashtra,Yonex Muscle Power 29 Badminton Racket,Sports & Fitness,1,2390.0,5.0,2270.5,746.24,UPI,Delivered
ORD-10771,2024-07-13,CUST-0018,Ritu Choudhury,Female,28,Surat,Gujarat,Apple iPhone 15 (128GB),Electronics,1,74999.0,10.0,67499.1,0.0,UPI,Cancelled
ORD-10805,2024-07-14,CUST-0024,Tanvi Kulkarni,Female,23,Pune,Maharashtra,Parker Frontier Matte Black Fountain Pen,Books & Stationery,2,650.0,0.0,1300.0,598.0,Credit Card,Pending
ORD-10537,2024-07-16,CUST-0073,Chetan Bhattacharya,Male,58,Kanpur,Uttar Pradesh,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,1,3499.0,20.0,2799.2,679.27,UPI,Delivered
ORD-10410,2024-07-17,CUST-0008,Pooja Nair,Female,30,Kochi,Kerala,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,1,1799.0,0.0,1799.0,755.58,Credit Card,Delivered
ORD-10557,2024-07-17,CUST-0050,Geeta Madhavan,Female,41,Chennai,Tamil Nadu,Parker Frontier Matte Black Fountain Pen,Books & Stationery,1,650.0,10.0,585.0,251.16,UPI,Delivered
ORD-10615,2024-07-17,CUST-0017,Arjun Kapoor,Male,31,Mumbai,Maharashtra,Philips Digital Air Fryer HD9252,Home & Kitchen,1,8499.0,5.0,8074.05,1951.23,Debit Card,Delivered
ORD-10792,2024-07-17,CUST-0068,Harshit Kaur,Male,45,Ludhiana,Punjab,Fossil Minimalist Chronograph Watch,Fashion,2,11495.0,20.0,18392.0,5897.7,UPI,Delivered
ORD-10152,2024-07-18,CUST-0025,Siddharth Jain,Male,33,Jaipur,Rajasthan,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,1,350.0,0.0,350.0,140.0,Cash on Delivery,Delivered
ORD-10026,2024-07-20,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Kent Grand Plus RO Water Purifier,Home & Kitchen,2,15499.0,20.0,24798.4,0.0,Credit Card,Cancelled
ORD-10352,2024-07-20,CUST-0040,Deepika Sundaram,Female,33,Chennai,Tamil Nadu,OnePlus Nord CE 3 Lite 5G,Electronics,1,18499.0,10.0,16649.1,-998.95,Debit Card,Returned
ORD-10581,2024-07-22,CUST-0089,Isha Patil,Female,50,Gurugram,Haryana,Dyson V8 Absolute Cordless Vacuum,Home & Kitchen,1,31900.0,10.0,28710.0,5627.16,UPI,Delivered
ORD-10319,2024-07-23,CUST-0143,Mayank Chopra,Male,44,Varanasi,Uttar Pradesh,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,1,350.0,10.0,315.0,117.6,Debit Card,Delivered
ORD-10822,2024-07-23,CUST-0035,Abhishek Das,Male,34,Kolkata,West Bengal,Moleskine Classic Hard Cover Ruled Journal,Books & Stationery,1,1799.0,0.0,1799.0,755.58,UPI,Delivered
ORD-10239,2024-07-24,CUST-0015,Manish Tiwari,Male,29,Lucknow,Uttar Pradesh,Nivia Storm Football Size 5,Sports & Fitness,1,699.0,0.0,699.0,279.6,Credit Card,Delivered
ORD-10412,2024-07-24,CUST-0002,Priya Patel,Female,32,Ahmedabad,Gujarat,Decathlon 20kg Cast Iron Dumbbell Set,Sports & Fitness,2,3499.0,25.0,5248.5,1224.65,Credit Card,Delivered
ORD-10378,2024-07-25,CUST-0022,Shweta Mishra,Female,31,Kanpur,Uttar Pradesh,Zara Classic Linen Casual Shirt,Fashion,1,2990.0,0.0,2990.0,1196.0,Debit Card,Delivered
ORD-10749,2024-07-26,CUST-0007,Vikram Singh,Male,41,Jaipur,Rajasthan,Nivia Storm Football Size 5,Sports & Fitness,3,699.0,20.0,1677.6,581.57,Debit Card,Delivered
ORD-10091,2024-07-28,CUST-0014,Kavita Mehra,Female,34,Chandigarh,Punjab,Nivia Storm Football Size 5,Sports & Fitness,2,699.0,15.0,1188.3,427.79,Cash on Delivery,Delivered
ORD-10373,2024-07-28,CUST-0049,Ashish Pandey,Male,29,Lucknow,Uttar Pradesh,Ikigai: Japanese Secret to a Long Happy Life,Books & Stationery,2,350.0,5.0,665.0,257.13,Credit Card,Delivered
ORD-10429,2024-07-28,CUST-0021,Gaurav Saxena,Male,27,Bhopal,Madhya Pradesh,L'Oreal Paris Extraordinary Oil Serum,Beauty & Personal Care,2,649.0,25.0,973.5,340.72,UPI,Pending
ORD-10438,2024-07-28,CUST-0056,Simran Narang,Female,29,Coimbatore,Tamil Nadu,Atomic Habits by James Clear,Books & Stationery,1,499.0,5.0,474.05,164.97,Cash on Delivery,Delivered
